Date,Close,High,Low,Open,Volume
,AAVE-USD,AAVE-USD,AAVE-USD,AAVE-USD,AAVE-USD
2020-10-02,0.5165709853172302,0.5165709853172302,0.0,0.0,0
2020-10-03,53.1514892578125,65.30593872070312,0.5238010287284851,0.5238360166549683,0
2020-10-04,52.67503356933594,55.07035446166992,50.68899154663086,53.17985916137695,0
2020-10-05,53.219242095947266,55.11235809326172,49.787899017333984,52.67503356933594,0
2020-10-06,42.4015998840332,53.40227127075195,40.73457717895508,53.291969299316406,583091
2020-10-07,40.08397674560547,42.4083137512207,35.9706916809082,42.39994812011719,682834
2020-10-08,43.764461517333984,44.90251159667969,36.6960563659668,39.88526153564453,1658817
2020-10-09,46.817745208740234,47.56953430175781,43.29177474975586,43.764461517333984,815538
2020-10-10,49.13371658325195,51.40565490722656,46.70332717895508,46.818145751953125,1074627
2020-10-11,49.66072463989258,51.453372955322266,48.716041564941406,49.13312911987305,692151
2020-10-12,52.23869323730469,54.421417236328125,48.75407791137695,49.66157150268555,1354836
2020-10-13,51.12431716918945,57.481903076171875,49.59873580932617,52.2383918762207,1386221
2020-10-14,51.3165168762207,57.853946685791016,49.6295280456543,51.37289810180664,3132405
2020-10-15,44.01918411254883,52.080684661865234,44.01832580566406,51.387611389160156,5883146
2020-10-16,39.495845794677734,43.90673065185547,39.1429557800293,42.89060592651367,52855205
2020-10-17,41.36699295043945,43.07737350463867,38.63361358642578,39.48619079589844,43339687
2020-10-18,40.746971130371094,41.749488830566406,39.531585693359375,41.38959884643555,40441163
2020-10-19,36.0123176574707,40.99518585205078,35.95136260986328,40.83675765991211,49289897
2020-10-20,32.180015563964844,36.319068908691406,32.10110092163086,36.043785095214844,60632326
2020-10-21,35.16035842895508,37.07820129394531,32.04814910888672,32.25349044799805,43831235
2020-10-22,38.03165054321289,39.8569221496582,33.58946228027344,35.09748840332031,54717366
2020-10-23,41.68663787841797,42.54665756225586,36.9246711730957,37.730594635009766,76081860
2020-10-24,39.455020904541016,42.43970489501953,38.72882080078125,41.68663787841797,57658170
2020-10-25,37.904762268066406,40.92850875854492,37.601200103759766,39.455020904541016,43970452
2020-10-26,36.03392028808594,39.16386413574219,35.07196807861328,37.904762268066406,50307223
2020-10-27,34.87153244018555,38.86918258666992,34.469635009765625,36.033912658691406,58581308
