Date,Close,High,Low,Open,Volume
,INJ-USD,INJ-USD,INJ-USD,INJ-USD,INJ-USD
2020-10-21,0.7732660174369812,1.0450409650802612,0.7082870006561279,1.0450409650802612,45631372
2020-10-22,0.7894430160522461,0.8143529891967773,0.7276790142059326,0.7732660174369812,8230611
2020-10-23,1.183961033821106,1.2237310409545898,0.7845569849014282,0.7888240218162537,38903581
2020-10-24,0.9654139876365662,1.183961033821106,0.9342430233955383,1.183961033821106,16575128
2020-10-25,0.901291012763977,0.9798449873924255,0.8552650213241577,0.9654139876365662,9232161
2020-10-26,0.8232550024986267,0.9183139801025391,0.7663609981536865,0.901291012763977,7645754
2020-10-27,0.7815070152282715,0.8357279896736145,0.7585690021514893,0.8232550024986267,4413564
2020-10-28,0.681132972240448,0.7932789921760559,0.6678169965744019,0.7815070152282715,4115278
2020-10-29,0.7983160018920898,0.8492810130119324,0.6621739864349365,0.681132972240448,8176054
2020-10-30,0.7276939749717712,0.7983160018920898,0.6734279990196228,0.7983160018920898,7696221
2020-10-31,0.7840290069580078,0.8085340261459351,0.7137140035629272,0.7276939749717712,5400987
2020-11-01,0.7443709969520569,0.8185780048370361,0.742775022983551,0.7840290069580078,1112974
2020-11-02,0.7272260189056396,0.7822120189666748,0.7161179780960083,0.7484130263328552,3683912
2020-11-03,0.6970509886741638,0.7275000214576721,0.6556749939918518,0.7272260189056396,4172013
2020-11-04,0.7130690217018127,0.7430559992790222,0.6711090207099915,0.6970509886741638,3455316
2020-11-05,0.6967380046844482,0.7404559850692749,0.6739429831504822,0.7130690217018127,7955878
2020-11-06,0.7471330165863037,0.7550240159034729,0.6804119944572449,0.6967359781265259,5632568
2020-11-07,0.7839120030403137,0.9048050045967102,0.726406991481781,0.7471359968185425,2518688
2020-11-08,0.8344169855117798,0.8900169730186462,0.7730000019073486,0.7839540243148804,5713625
2020-11-09,0.9781410098075867,1.0123100280761719,0.8344290256500244,0.8344290256500244,11600743
2020-11-10,1.0093220472335815,1.0540070533752441,0.93293297290802,0.9781270027160645,5973618
2020-11-11,0.9121429920196533,1.0101200342178345,0.8812500238418579,1.009587049484253,5960886
2020-11-12,0.9207320213317871,0.9718850255012512,0.895684003829956,0.9122509956359863,4054472
2020-11-13,1.0609849691390991,1.0896899700164795,0.9122639894485474,0.9206249713897705,2268381
2020-11-14,1.2892229557037354,1.3777979612350464,1.0227210521697998,1.0608999729156494,19751129
2020-11-15,1.2833839654922485,1.4501949548721313,1.2049870491027832,1.2890340089797974,15766077
2020-11-16,1.530650019645691,1.6067620515823364,1.2478630542755127,1.2832410335540771,19544829
2020-11-17,1.4277700185775757,1.6818939447402954,1.290719985961914,1.547677993774414,9550153
2020-11-18,1.367130994796753,1.5406910181045532,1.272426962852478,1.4270429611206055,10730732
2020-11-19,1.2998770475387573,1.4569610357284546,1.2600810527801514,1.3669630289077759,8122506
2020-11-20,1.4123140573501587,1.5373380184173584,1.2926160097122192,1.299867033958435,8111377
2020-11-21,1.3762550354003906,1.4782270193099976,1.335790991783142,1.4122990369796753,8379577
2020-11-22,1.3108539581298828,1.4323099851608276,1.222951054573059,1.3762630224227905,6887906
2020-11-23,1.4128880500793457,1.5022779703140259,1.2844010591506958,1.3108270168304443,8919149
2020-11-24,1.2979309558868408,1.4499119520187378,1.2792760133743286,1.4124000072479248,7790118
2020-11-25,1.2109949588775635,1.3418749570846558,1.2109949588775635,1.2984379529953003,4430841
2020-11-26,1.0574729442596436,1.2546809911727905,0.9612330198287964,1.2107709646224976,8993475
2020-11-27,1.093569040298462,1.1115859746932983,1.0335439443588257,1.0578529834747314,3841586
2020-11-28,1.153309941291809,1.17575204372406,1.093040943145752,1.0935750007629395,4493348
2020-11-29,1.1343799829483032,1.1854549646377563,1.109421968460083,1.1533440351486206,3450455
2020-11-30,1.1881370544433594,1.227033019065857,1.0781500339508057,1.135256052017212,6619160
2020-12-01,1.2574800252914429,1.3273769617080688,1.171347975730896,1.1881029605865479,7594555
2020-12-02,1.4751189947128296,1.564113974571228,1.2454010248184204,1.2578109502792358,13907611
2020-12-03,1.452586054801941,1.4767450094223022,1.3612580299377441,1.474923014640808,7205505
2020-12-04,1.5756590366363525,1.6911859512329102,1.4307620525360107,1.4532380104064941,13994383
2020-12-05,1.6970160007476807,1.8746559619903564,1.5355600118637085,1.5731569528579712,22155590
2020-12-06,1.5888129472732544,1.6988370418548584,1.555580973625183,1.6979620456695557,7159594
2020-12-07,1.7348159551620483,1.735306978225708,1.5295259952545166,1.588897943496704,9285003
2020-12-08,1.8310250043869019,2.2438158988952637,1.7296680212020874,1.7347910404205322,32993517
2020-12-09,2.1919620037078857,2.3393869400024414,1.7493000030517578,1.8284209966659546,24054643
2020-12-10,2.0642409324645996,2.361119031906128,1.989366054534912,2.19159197807312,14994410
2020-12-11,1.8912620544433594,2.057020902633667,1.7809590101242065,2.057020902633667,11599774
2020-12-12,2.0905559062957764,2.169635057449341,1.890038013458252,1.8919379711151123,11307079
2020-12-13,2.20888090133667,2.2130401134490967,2.0330660343170166,2.093524932861328,5115051
2020-12-14,2.8296220302581787,2.9178030490875244,2.1783299446105957,2.2088799476623535,40480696
2020-12-15,3.2914280891418457,3.4081130027770996,2.7056949138641357,2.8313779830932617,55050213
2020-12-16,3.155366897583008,3.905949115753174,2.965338945388794,3.2929248809814453,66079693
2020-12-17,2.96130108833313,3.384830951690674,2.945286989212036,3.1557040214538574,37533231
2020-12-18,3.269166946411133,3.522895097732544,2.8123629093170166,2.96053409576416,32305618
2020-12-19,3.1375620365142822,3.370439052581787,3.05245304107666,3.268857955932617,18853099
2020-12-20,2.9873011112213135,3.136461019515991,2.918665885925293,3.136362075805664,14521021
2020-12-21,3.372896909713745,3.894814968109131,2.7077670097351074,2.986762046813965,35600254
2020-12-22,4.505887031555176,4.7004218101501465,3.324970006942749,3.3645060062408447,79443830
2020-12-23,3.921873092651367,5.261332988739014,3.6207809448242188,4.506327152252197,95775380
2020-12-24,4.590910911560059,5.045321941375732,3.7881999015808105,3.933336019515991,49380023
2020-12-25,4.080833911895752,4.8325018882751465,4.006710052490234,4.588933944702148,23256866
2020-12-26,4.253942966461182,4.709165096282959,3.8532769680023193,4.081680774688721,34546522
2020-12-27,4.790651798248291,4.935070037841797,4.213334083557129,4.2519659996032715,35510014
2020-12-28,4.752087116241455,5.042265892028809,4.478065013885498,4.789344787597656,30553411
2020-12-29,4.307685852050781,4.7518792152404785,4.2416181564331055,4.7518792152404785,22657338
2020-12-30,3.8722779750823975,4.590188980102539,3.854377031326294,4.3119988441467285,19030513
2020-12-31,4.072787761688232,4.3349127769470215,3.8715550899505615,3.8715550899505615,13968935
2021-01-01,4.069439888000488,4.1981520652771,3.9444808959960938,4.0652618408203125,10472821
2021-01-02,3.5988669395446777,4.101684093475342,3.5511629581451416,4.079060077667236,17014977
2021-01-03,4.423120975494385,4.513547897338867,3.542931079864502,3.6025290489196777,26169663
2021-01-04,4.350515842437744,4.734923839569092,3.956252098083496,4.4254350662231445,21153165
2021-01-05,4.5930070877075195,4.85415506362915,4.2934441566467285,4.348700046539307,20423917
2021-01-06,4.623369216918945,4.8689680099487305,4.409925937652588,4.5886077880859375,20633216
2021-01-07,4.6536760330200195,4.800486087799072,4.170398235321045,4.6179680824279785,24073326
2021-01-08,4.669773101806641,4.929739952087402,4.437423229217529,4.652973175048828,20040504
2021-01-09,4.7679901123046875,4.870281219482422,4.485456943511963,4.669267177581787,11115847
2021-01-10,4.418330192565918,4.890318870544434,4.3185648918151855,4.766217231750488,13366041
2021-01-11,4.413078784942627,4.413078784942627,3.7709500789642334,4.412208080291748,22589647
2021-01-12,4.917562007904053,5.002273082733154,4.304603099822998,4.415360927581787,21871168
2021-01-13,5.475066184997559,5.739130973815918,4.880878925323486,4.880878925323486,58063297
2021-01-14,6.733344078063965,6.8936448097229,5.4759521484375,5.4759521484375,46685121
2021-01-15,6.353737831115723,6.741499900817871,5.269309043884277,6.741499900817871,35148365
2021-01-16,6.219696998596191,6.606644153594971,6.027141094207764,6.371140956878662,24051759
2021-01-17,6.18288516998291,6.439981937408447,5.872269153594971,6.219456195831299,19524908
2021-01-18,7.24444580078125,7.514324188232422,6.166228771209717,6.182561874389648,35245147
2021-01-19,8.642973899841309,10.782423973083496,7.044065952301025,7.241987228393555,150994415
2021-01-20,8.518216133117676,9.22201156616211,7.800078868865967,8.656646728515625,52662060
2021-01-21,7.041964054107666,8.517701148986816,7.019451141357422,8.516124725341797,37002741
2021-01-22,8.803353309631348,9.407760620117188,6.67595100402832,7.049589157104492,54996102
2021-01-23,8.443361282348633,9.264608383178711,8.41215991973877,8.811345100402832,31409762
2021-01-24,8.782944679260254,9.1574125289917,8.393698692321777,8.440719604492188,30383310
2021-01-25,8.460789680480957,9.305691719055176,8.063453674316406,8.783614158630371,31740972
2021-01-26,8.334428787231445,8.839781761169434,7.576570987701416,8.460320472717285,36376775
2021-01-27,7.564619064331055,8.394369125366211,7.213411808013916,8.336562156677246,30009211
2021-01-28,8.337263107299805,8.74365520477295,7.283123970031738,7.565132141113281,36365092
2021-01-29,8.046656608581543,8.407822608947754,7.555744171142578,8.112906455993652,41801342
2021-01-30,9.494916915893555,9.926583290100098,7.868625164031982,8.05112361907959,70536563
2021-01-31,9.542411804199219,9.61094856262207,8.092085838317871,9.48808765411377,40613552
2021-02-01,10.41946792602539,10.61784839630127,8.841827392578125,9.49018669128418,58426770
2021-02-02,11.53160572052002,11.994811058044434,9.877408981323242,10.414385795593262,54774251
2021-02-03,11.347663879394531,11.94919204711914,10.995124816894531,11.54156494140625,45750029
2021-02-04,12.774478912353516,13.491350173950195,11.156781196594238,11.351502418518066,63373945
2021-02-05,12.46353530883789,13.66529655456543,12.428956985473633,12.76634693145752,51703638
2021-02-06,11.253988265991211,12.484711647033691,11.046483039855957,12.452596664428711,59816562
2021-02-07,11.516039848327637,11.87967586517334,10.271707534790039,11.258105278015137,42291144
2021-02-08,13.790087699890137,13.790087699890137,11.166587829589844,11.514442443847656,70727861
2021-02-09,15.671935081481934,16.8474063873291,13.342576026916504,13.794252395629883,130696182
2021-02-10,14.363933563232422,16.01005744934082,13.531476020812988,15.681821823120117,76247303
2021-02-11,15.111733436584473,15.669783592224121,13.966944694519043,14.373113632202148,56330263
2021-02-12,15.369732856750488,16.244709014892578,15.007342338562012,15.105254173278809,52002905
2021-02-13,15.747344017028809,16.957462310791016,14.773015975952148,15.370279312133789,54236866
2021-02-14,14.938899040222168,16.774200439453125,14.928600311279297,15.721574783325195,51174738
2021-02-15,13.372489929199219,15.032354354858398,12.589664459228516,14.938864707946777,46320820
2021-02-16,13.347341537475586,14.261232376098633,12.77686595916748,13.364545822143555,34957233
2021-02-17,14.208792686462402,15.166818618774414,12.384650230407715,13.356547355651855,50439468
2021-02-18,15.91880989074707,15.928757667541504,14.100077629089355,14.204500198364258,62947024
2021-02-19,16.988513946533203,18.05951499938965,15.438075065612793,15.906026840209961,87030302
2021-02-20,14.839577674865723,16.996734619140625,14.083608627319336,16.996734619140625,63598183
2021-02-21,14.360081672668457,15.472250938415527,13.962897300720215,14.820718765258789,50290563
2021-02-22,15.680914878845215,16.49734878540039,11.633116722106934,14.358460426330566,111375164
